Time,cLE,cRE_measured
8426.5,29.7089812999682,49.9275352554771
8427,29.7565797213369,50.0275555119553
8427.5,29.7124935178659,49.9547399775063
8428,29.7489201271714,49.9546014980658
8428.5,29.7794536651666,49.9563607203529
8429,29.6852605084491,49.9480383565865
8429.5,29.7699975057537,49.8921284720723
8430,29.7724889814342,49.9700322737718
8430.5,29.7688026854505,49.9423969107551
8431,29.701569160048,49.9326102133357
8431.5,29.7386269447145,49.9446988106653
8432,29.786344154367,49.9771307960218
8432.5,29.7518734334683,49.9458422601375
8433,29.7204241516237,49.9841213607083
8433.5,29.7217818664273,49.9583056606559
8434,29.7200720178806,49.9851165633101
8434.5,29.7656413142269,49.9251602308386
8435,29.7272630427339,50.0452776996204
8435.5,29.7467637639976,49.936600071351
8436,29.770515125045,49.8825133870524
8436.5,29.704771021547,49.9441230883037
8437,29.7260475257206,49.9828448005437
8437.5,29.7802536831074,49.9378133295002
8438,29.7174557402797,49.8916248355841
8438.5,29.7054162795852,49.915980328626
8439,29.7735077137398,49.9477600350401
8439.5,29.7823626325103,49.968361859781
8440,29.7434953808892,49.9658353753174
8440.5,29.8170190310903,49.949967842646
8441,29.721194407446,49.9761309468384
8441.5,29.7750225906086,49.9352672851929
8442,29.6899711214651,49.9620647603695
8442.5,29.7262744805022,49.9451119544712
8443,29.7682282364656,49.9359056324988
8443.5,29.7951058622026,49.8624549698617
8444,29.7078161331046,49.9536981420252
8444.5,29.6869725811879,49.9313176096685
8445,29.750272808116,49.9202107661356
8445.5,29.7285154278507,49.9000461936437
8446,29.7862333066739,49.901757775664
8446.5,29.7824697947349,49.9701292728007
8447,29.7364670930113,49.9142237211832
8447.5,29.7609595794484,49.9681535405727
8448,29.7374744317272,49.9293455002187
8448.5,29.7128677788536,49.9400831634192
8449,29.7786890328303,49.9642821248511
8449.5,29.7804717758916,49.9465756434959
8450,29.7564718441927,49.9258742385699
8450.5,29.7205461281776,50.0057791948795
8451,29.7055850649009,49.9892987724491
8451.5,29.7428626280319,49.8726822883073
8452,29.7464233195405,49.9132156773725
8452.5,29.8167956542961,49.9551118266087
8453,29.7519872126033,49.9706234278564
8453.5,29.7846293615133,49.9723699699643
8454,29.6964627222282,49.9254925496623
8454.5,29.7687854317164,49.9730464655019
8455,29.784970055574,49.9246809830739
8455.5,29.7396825885285,49.8917672493786
8456,29.7461919378898,49.9552346292187
8456.5,29.7824307788398,49.9725575588689
8457,29.7147655584835,49.9444674211793
8457.5,29.7854874859297,49.9354192381512
8458,29.7724991814173,49.9640699318898
8458.5,29.7738789583848,49.9967262862734
8459,29.7390626863601,49.9567922264403
8459.5,29.7962962590091,49.9459216071834
8460,29.7509218365625,49.8854088444294
8460.5,29.7415303909159,49.8901921299924
8461,29.7633651842554,49.9889539097599
8461.5,29.7345238697839,49.9870872847202
8462,29.7250554274525,49.925846922572
8462.5,29.8104874620162,49.9401680426763
8463,29.751626726293,49.9327630494461
8463.5,29.7417323306694,49.8776456361485
8464,29.7547720473091,49.9845211075993
8464.5,29.7276736451857,49.9824318018145
8465,29.7620228094264,49.9209971202795
8465.5,29.7248378156935,49.9539115804652
8466,29.7259784790236,49.9039612588195
8466.5,29.7157249290984,49.9648601677898
8467,29.7186417402824,49.9817069145531
8467.5,29.7303619898928,49.9345562327561
8468,29.7157988883406,49.9531458851378
8468.5,29.7769220540771,49.9056479826362
8469,29.7307693743365,49.8847826040144
8469.5,29.7164020780953,49.9369018889691
8470,29.7128248308074,49.926064299132
8470.5,29.78601403294,49.9282755954201
8471,29.7459407380354,49.9544932534191
8471.5,29.7058651630559,49.8924159689833
8472,29.762499232836,49.938687277358
8472.5,29.8057770645966,49.9379222627925
8473,29.7565343707699,49.963822961246
8473.5,29.7411665469534,49.9492928470086
8474,29.7454745876721,49.9415972530561
8474.5,29.7990639400489,49.8951596434646
8475,29.7396305025616,49.9505880903483
8475.5,29.8028888594635,49.9432069524655
8476,29.7122456880288,49.9579463540314
8476.5,29.7923251343763,49.964275094879
8477,29.7517159015314,49.9651589969744
8477.5,29.8012009955381,49.9475127490924
8478,29.7611812299822,49.8926744590751
8478.5,29.7761615719531,49.9477874774395
8479,29.7524306472108,49.953905349723
8479.5,29.7669548055675,49.9682647918448
8480,29.7939301024918,49.9609830345636
8480.5,29.7454811373097,49.9544446067493
8481,29.7506169211828,49.9425971931933
8481.5,29.7300242582686,49.9497622731652
8482,29.7110495699874,49.9856831656888
8482.5,29.727003810498,49.9803360218598
8483,29.7437778934838,49.9778008296897
8483.5,29.7441838638166,49.9819197280524
8484,29.7956297424796,49.9554146161176
8484.5,29.7547770026162,49.9407763575067
8485,29.7385427868426,49.9742493429518
8485.5,29.770467870581,49.9368021376134
8486,29.7575556293286,49.9417724488301
8486.5,29.7654756935217,49.9257531287156
8487,29.7611428841757,49.93538595438
8487.5,29.7402100202111,49.9214947488531
8488,29.721102712011,49.9642491409103
8488.5,29.8025718946277,49.9572244123017
8489,29.7668491420282,49.9829638677451
8489.5,29.7614310232893,49.9212657469061
8490,29.7349419502226,49.9346112326336
8490.5,29.726812850397,49.9781410852096
8491,29.7762292083536,49.9366059601722
8491.5,29.752001647098,49.934227667052
8492,29.7895595693109,49.9517222005918
8492.5,29.7600474611659,49.9419679812644
8493,29.7064122087732,49.9346687283644
8493.5,29.7454554945296,49.9346875309329
8494,29.7367807758149,49.9522696232166
8494.5,29.7569043753708,49.9307426525311
8495,29.7651904458655,49.91521490411
8495.5,29.7608175154151,49.9210887577285
8496,29.8100175436928,49.89381204442
8496.5,29.7628388202814,49.9049908525247
8497,29.7670190830208,49.9351841109596
8497.5,29.7457046482043,49.8641606206835
8498,29.8000716076323,49.9599647896084
8498.5,29.7132184049685,49.9721922703072
8499,29.7200847433264,49.9513151508313
8499.5,29.7048089423546,49.9831542420911
8500,29.7332184145288,49.9094381019655
8500.5,29.7642529496653,49.9509227852599
8501,29.7704411736845,49.9213483280004
8501.5,29.7863855581628,49.9675324353433
8502,29.7086761484026,49.9511402538074
8502.5,29.7225538692359,49.9404815742586
8503,29.7557977123844,49.9288642514825
8503.5,29.7275925148507,49.94722320651
8504,29.7904542694809,49.8994684049112
8504.5,29.7565565834389,49.9303710992831
8505,29.7127038837224,49.9073207553142
8505.5,29.7598876405892,49.9440082064209
8506,29.7712043745379,49.9133528663811
8506.5,29.7303998955746,49.972982243234
8507,29.7779695039594,49.9284910751868
8507.5,29.7455396219884,49.9177945192969
8508,29.7947296445892,49.9620972301377
8508.5,29.7343640964872,49.9356004263522
8509,29.7248853998972,49.9155960630926
8509.5,29.6836860035799,49.9666951275854
8510,29.7093844090201,49.9383832111212
8510.5,29.7309285771312,49.9429771561768
8511,29.7928304442213,49.9107036313279
8511.5,29.747692143651,49.9396220123234
8512,29.7896756380791,49.9764381152841
8512.5,29.7612106003605,49.9462931684173
8513,29.786661676865,49.9626620021875
8513.5,29.7147458874851,50.0086800448277
8514,29.7143132018207,49.9719450339481
8514.5,29.7173406504117,49.9358812415185
8515,29.7275816200544,49.9977301210715
8515.5,29.7630966148679,49.9621360037014
8516,29.7426128184509,49.9838792803801
8516.5,29.7910653208531,49.9271767253551
8517,29.7405056132707,49.9163821211959
8517.5,29.7506907205608,49.9177524739047
8518,29.7164356494053,49.8683588964354
8518.5,29.7237667169927,49.8763787510444
8519,29.7411087156784,49.9761475433824
8519.5,29.7443715504659,49.9263593500108
8520,29.781749743799,49.9239972968983
8520.5,29.7284572797858,49.9166998830735
8521,29.7345914331302,49.9103419930592
8521.5,29.7603137747626,49.9623270102583
8522,29.7365590795665,49.9297653262744
8522.5,29.7597225182377,49.9312763682197
8523,29.7596005637458,49.9650804266668
8523.5,29.7387543220403,49.9274603751491
8524,29.7021192236545,49.9336611680915
8524.5,29.7454258552884,49.890295055989
8525,29.6687196525432,50.0092998466091
8525.5,29.7791179831972,49.9395548322398
8526,29.7167554771367,49.9276669688063
8526.5,29.7342061916443,49.997926902209
8527,29.7590573539731,49.9435293218756
8527.5,29.7628790911282,49.9909186467138
8528,29.7456429842262,49.9610033462471
8528.5,29.7211803250495,49.9139659373635
8529,29.8241830038051,49.9189926351587
8529.5,29.7542433469377,49.9545638584782
8530,29.7475974437982,49.9367790810254
8530.5,29.7649032195061,49.9484420755372
8531,29.7764499879458,49.8643426766735
8531.5,29.7749942569844,49.9283365533156
8532,29.8121275648065,49.9484781488257
8532.5,29.7385935482677,49.971522333664
8533,29.8132678550019,49.9538536595972
8533.5,29.7766974244358,49.9333832767404
8534,29.7649830471622,49.9452479281968
8534.5,29.706885671857,49.9046002225816
8535,29.7818952703835,49.9295379101506
8535.5,29.7654049943109,49.9620137507912
8536,29.6910715669779,49.90495703936
8536.5,29.7327204486981,49.9579608184721
8537,29.7478064894839,49.9392135284703
8537.5,29.7953458599867,49.9537986015264
8538,29.7642628171616,49.918508709441
8538.5,29.6977654697181,49.9568555077826
8539,29.7719275278283,49.9347353553954
8539.5,29.7494349714743,49.9349349971766
8540,29.7466019610414,49.9366310426877
8540.5,29.7454117423079,49.9369051219242
8541,29.7532341819077,49.9516557259375
8541.5,29.7632558386731,49.9481827387113
8542,29.7605558477302,49.9375358785762
8542.5,29.6867375893104,49.8897895483335
8543,29.7425893924132,49.9106521808972
8543.5,29.747287096169,49.951103010233
8544,29.7595884649207,49.9715708973734
8544.5,29.754912779547,49.9708962280292
8545,29.7695454653186,49.9357220258989
8545.5,29.7196607332944,49.893736692466
8546,29.778270714327,49.9156195442083
8546.5,29.7690554820638,49.9320534653094
8547,29.7239650224586,49.9283869209718
8547.5,29.7810996182375,49.9289828851378
8548,29.7573309187786,49.967395042173
8548.5,29.8109268044717,49.9084538386197
8549,29.738927902255,49.9627009111145
8549.5,29.7145951652165,49.9477884153978
8550,29.7713863256802,49.9154711508785
8550.5,29.8053085503454,49.9455914702237
8551,29.779872517706,49.8759632759143
8551.5,29.7869973857952,49.9248652561805
8552,29.7542613670406,49.9144524251923
8552.5,29.7836175070069,49.9309655764023
8553,29.7246852258204,49.9829151131035
8553.5,29.7695229069099,49.9150800858383
8554,29.7514936128044,49.9441518388218
8554.5,29.7012041834057,49.9639812585407
8555,29.7077790885556,49.9473241954422
8555.5,29.744229182953,49.8950730063553
8556,29.7844388225174,49.9263102925284
8556.5,29.7992254378795,50.0067323058749
8557,29.73336838618,49.9418205706305
8557.5,29.771992958499,49.9383899399618
8558,29.7528538442012,49.9486698627701
8558.5,29.7352661494311,50.0003748564972
8559,29.7589154908766,49.9267384206647
8559.5,29.7509111974461,49.9756855961795
8560,29.7432505228374,49.8995312151605
8560.5,29.7661138996444,49.9294657268104
8561,29.7423900130249,49.9395213481746
8561.5,29.7755195788006,49.9627271656525
8562,29.7724039131856,49.9665474514841
8562.5,29.7497945248784,49.9367771521183
8563,29.8020898394142,49.969296624297
8563.5,29.7182688168287,49.9302590828559
8564,29.7402125044887,49.9190978108656
8564.5,29.7747578292311,49.9693963526611
8565,29.7473327174252,49.9036300246387
8565.5,29.7724801922157,49.9299237171024
8566,29.7494432554447,49.9614553295096
8566.5,29.7634105536323,49.9552424090716
8567,29.7712677449109,49.96180958262
8567.5,29.6965035733935,49.876536301198
8568,29.7832371665641,49.9717152864048
8568.5,29.7362904682327,49.9777292174332
8569,29.7347862104105,49.9462438369953
8569.5,29.7433105086015,49.9110257085482
8570,29.7268063461664,49.930166836266
8570.5,29.7412874544371,49.9122373396993
8571,29.7168172453894,49.897249826488
8571.5,29.7567901486659,49.908755810213
8572,29.7658849770799,49.9287638835973
8572.5,29.7398857593077,49.9839502434989
8573,29.7197288971505,49.9290666610499
8573.5,29.7538222243316,49.9304594708054
8574,29.7677714035568,49.945208043621
8574.5,29.7173801645842,49.9739811961129
8575,29.7857166968734,49.94968949786
8575.5,29.7335374733357,49.9479939831396
8576,29.7245967165,49.9024375845654
8576.5,29.7138940110155,49.9602389935496
8577,29.7504791929998,49.9335934134372
8577.5,29.7477773356326,49.9619362968158
8578,29.7465825501934,49.9258120039145
8578.5,29.7475662971116,49.9942705668586
8579,29.7056202448824,49.8989346951176
8579.5,29.7186431210309,49.9136200021679
8580,29.7880755325192,49.9050880919628
8580.5,29.6866885895322,49.943163169313
8581,29.7726563665845,50.0013154208769
8581.5,29.7496779195754,50.0151559988665
8582,29.7758823480089,49.991170596217
8582.5,29.7359150299961,49.9038811141591
8583,29.7558262691135,49.935052498168
8583.5,29.7462412966375,49.9526188186614
8584,29.7525831185857,49.9700809482921
8584.5,29.7571000959753,49.9649147658774
8585,29.7915480055193,49.9443226295533
8585.5,29.749770806545,49.9616344977014
8586,29.7844880947621,49.9212174038056
8586.5,29.6572816833467,49.9556471546838
8587,29.7860044290557,49.9578961527226
8587.5,29.7783060586964,49.9506239105315
8588,29.7652868439265,49.9410799320085
8588.5,29.7453843612732,49.9743602306097
8589,29.7764512744141,49.9288105232026
8589.5,29.7233401524838,49.9116250990071
8590,29.8156224170547,49.9223468245704
8590.5,29.7527308553832,49.9639235359967
8591,29.7951941576194,49.9392185911264
8591.5,29.7614072845177,49.9025138997025
8592,29.7134814697555,49.960633790065
8592.5,29.7518855204129,49.9461020772858
8593,29.7906984971318,49.9076067741946
8593.5,29.7985757013301,49.8987142558706
8594,29.7225105133878,49.9014001067646
8594.5,29.7408554286791,49.9212010106574
8595,29.7432239138517,49.8987644624073
8595.5,29.7662368535996,49.927857320996
8596,29.7003145963609,49.9686787919186
8596.5,29.775353605593,49.9282053601448
8597,29.7916431872703,49.8752773966225
8597.5,29.7419913198218,49.9254214889781
8598,29.701174933108,49.9464632560034
8598.5,29.7646729406948,49.9467575049654
8599,29.7177868589762,49.9377778266064
8599.5,29.7523919954422,49.9487871080105
8600,29.7768120889348,49.9472793172017
8600.5,29.7568149822548,49.9741376239981
8601,29.7517835041852,49.9584284104652
8601.5,29.7452181476968,49.9302600768169
8602,29.7843262628676,49.8952114680089
8602.5,29.7567020810864,49.957303760988
8603,29.7768655417185,49.9368301424932
8603.5,29.7126670057768,49.8814032602427
8604,29.7716054648394,49.8935175093929
8604.5,29.7108638588621,49.9210868581809
8605,29.7180759615612,49.9360979910384
8605.5,29.7746268778929,49.9203703532824
8606,29.7490785331733,49.8890777268343
8606.5,29.7371101829062,49.965087341533
8607,29.7285874684942,49.9241117018559
8607.5,29.7694777133372,49.9364445508805
8608,29.7270108066822,50.0002196005823
8608.5,29.7609811729247,49.9246821085775
8609,29.8022817856867,49.952049755287
8609.5,29.8151333332379,49.997204584961
8610,29.717595159141,49.9434546541059
8610.5,29.7333147246733,49.9244817970653
8611,29.7265924445209,49.8934049038487
8611.5,29.7501362328819,49.9615614655105
8612,29.7421951885691,49.9239304971346
8612.5,29.7507486274372,49.913012025816
8613,29.6996003089257,49.953169105764
8613.5,29.7456081371099,49.977684968304
8614,29.7635104470653,49.9295036445098
8614.5,29.78461999511,49.9355789549603
8615,29.7520635231459,49.9296338823117
8615.5,29.7570244043972,49.972383925178
8616,29.7745996133132,49.9633863359286
8616.5,29.8000216179379,49.9136148945892
8617,29.7293275497724,49.9476415793318
8617.5,29.7969112421225,49.9770023942334
8618,29.7790974270351,49.9421932111067
8618.5,29.7894174247982,49.9275062352776
8619,29.7682063205247,49.9947809656202
8619.5,29.7701112219551,49.9726699105003
8620,29.706965477497,49.9481798071678
8620.5,29.8315344899064,49.9380584140246
8621,29.75587052026,49.9357140594417
8621.5,29.7326021713085,49.9289960596882
8622,29.7467693460189,49.9490505139512
8622.5,29.7396639833388,49.9626859726292
8623,29.7523334384394,49.9396717656808
8623.5,29.7486095129461,49.8940362284173
8624,29.742142782451,49.9485950331523
8624.5,29.7401769714117,49.9339055464172
8625,29.7518630291314,49.9889366442061
8625.5,29.7929898398167,49.9338094114747
8626,29.7630076729963,49.9540034303154
8626.5,29.7480188744353,49.9469815315483
8627,29.7476428649898,49.9302632998446
8627.5,29.7647671599415,49.9191113418209
8628,29.7175332503181,49.9723221658009
8628.5,29.7359069306339,49.8924477762547
8629,29.7543109025931,49.9302779396799
8629.5,29.7629696002643,49.93080045521
8630,29.7312273507937,49.9618413461503
8630.5,29.7597536876997,49.9120541641506
8631,29.7697850263884,49.9110362796906
8631.5,29.7325542909055,49.9433910808834
8632,29.735313250175,49.9389772209967
8632.5,29.7454633879738,49.95920153032
8633,29.754590241594,49.9361222040961
8633.5,29.749004417078,49.9435669753235
8634,29.7974280985392,49.9185537039318
8634.5,29.7545510853257,49.8957172995845
8635,29.7299097449233,49.8978480387179
8635.5,29.7243042041293,49.9602962292911
8636,29.669657137755,49.9292732496668
8636.5,29.7899802253847,49.9124210826208
8637,29.7319282653494,49.9053522372199
8637.5,29.6719639268744,49.9126386312338
8638,29.731096945092,49.9366929508405
8638.5,29.7510996310505,49.9214923514663
8639,29.7200728408238,49.992483409693
