Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,c_LO_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
24600,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799724970691,0,54.9579903922789,1,1,0,0,0
24630,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799702321356,0,54.9579930432342,1,1,0,0,0
24660,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799673709387,0,54.9579978468829,1,1,0,0,0
24690,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799639762192,0,54.9580045287865,1,1,0,0,0
24720,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799600615652,0,54.9580130656104,1,1,0,0,0
24750,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879955642294,0,54.9580234417418,1,1,0,0,0
24780,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799507415483,0,54.9580356168669,1,1,0,0,0
24810,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799453916216,0,54.9580495198895,1,1,0,0,0
24840,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879939634975,0,54.9580650449651,1,1,0,0,0
24870,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799335252959,0,54.958082047426,1,1,0,0,0
24900,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799271286259,0,54.9581003394176,1,1,0,0,0
24930,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799205245612,0,54.9581196852312,1,1,0,0,0
24960,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799138075285,0,54.9581397963075,1,1,0,0,0
24990,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799070881425,0,54.9581603258995,1,1,0,0,0
25020,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799004946453,0,54.9581808633768,1,1,0,0,0
25050,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798941744335,0,54.9582009281519,1,1,0,0,0
25080,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798882956776,0,54.958219963211,1,1,0,0,0
25110,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798830490353,0,54.9582373282296,1,1,0,0,0
25140,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798786494659,0,54.9582522922528,1,1,0,0,0
25170,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798753381475,0,54.9582640259189,1,1,0,0,0
25200,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798733845045,0,54.9582715932065,1,1,0,0,0
25230,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798730883466,0,54.9582739426796,1,1,0,0,0
25260,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798747820546,0,54.95826989836,1,1,0,0,0
25290,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798788235321,0,54.9582581714436,1,1,0,0,0
25320,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798853294916,0,54.9582380213815,1,1,0,0,0
25350,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798922015286,0,54.9582147418449,1,1,0,0,0
25380,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798931679781,0,54.9582074195864,1,1,0,0,0
25410,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798862875271,0,54.9582264990516,1,1,0,0,0
25440,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798789390828,0,54.9582513519041,1,1,0,0,0
25470,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798756176271,0,54.9582644461762,1,1,0,0,0
25500,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798750006732,0,54.9582679176554,1,1,0,0,0
25530,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87987546694,0,54.9582672587127,1,1,0,0,0
25560,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798765022985,0,54.9582645485839,1,1,0,0,0
25590,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798780231021,0,54.9582601643994,1,1,0,0,0
25620,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798800215319,0,54.9582541243895,1,1,0,0,0
25650,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798824932789,0,54.9582464150432,1,1,0,0,0
25680,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798854279979,0,54.9582370400966,1,1,0,0,0
25710,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798888076879,0,54.9582260283248,1,1,0,0,0
25740,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798926057134,0,54.9582134373748,1,1,0,0,0
25770,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798967858073,0,54.9581993575483,1,1,0,0,0
25800,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879901301005,0,54.9581839158573,1,1,0,0,0
25830,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799060925048,0,54.9581672803858,1,1,0,0,0
25860,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799110884511,0,54.9581496649798,1,1,0,0,0
25890,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799162026343,0,54.9581313342779,1,1,0,0,0
25920,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799213331066,0,54.9581126091083,1,1,0,0,0
25950,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799263607069,0,54.9580938722651,1,1,0,0,0
25980,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799311474912,0,54.9580755746873,1,1,0,0,0
26010,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879935535065,0,54.9580582420596,1,1,0,0,0
26040,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799393428111,0,54.9580424818614,1,1,0,0,0
26070,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87994236601,0,54.9580289908791,1,1,0,0,0
26100,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799443738466,0,54.9580185632125,1,1,0,0,0
26130,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799451072977,0,54.9580120987976,1,1,0,0,0
26160,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799442769236,0,54.9580106124125,1,1,0,0,0
26190,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799415643977,0,54.9580152343047,1,1,0,0,0
26220,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799367505148,0,54.958026897244,1,1,0,0,0
26250,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879930896242,0,54.9580431275113,1,1,0,0,0
26280,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799284617633,0,54.9580508632536,1,1,0,0,0
26310,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799326947216,0,54.9580373393557,1,1,0,0,0
26340,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879939043019,0,54.9580137657532,1,1,0,0,0
26370,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799426414534,0,54.9579973099503,1,1,0,0,0
26400,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799436786318,0,54.9579895954788,1,1,0,0,0
26430,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799435883467,0,54.9579861287497,1,1,0,0,0
26460,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799429646027,0,54.9579846203674,1,1,0,0,0
26490,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799419213822,0,54.9579845673249,1,1,0,0,0
26520,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799404659844,0,54.9579859407808,1,1,0,0,0
26550,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879938595257,0,54.9579887742117,1,1,0,0,0
26580,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799363101157,0,54.9579930920826,1,1,0,0,0
26610,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879933617696,0,54.9579988991745,1,1,0,0,0
26640,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799305323099,0,54.9580061767636,1,1,0,0,0
26670,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799270763741,0,54.9580148791432,1,1,0,0,0
26700,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799232814039,0,54.9580249298993,1,1,0,0,0
26730,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799191890796,0,54.958036217886,1,1,0,0,0
26760,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799148523922,0,54.9580485928768,1,1,0,0,0
26790,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799103368719,0,54.9580618608757,1,1,0,0,0
26820,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799057219026,0,54.9580757790646,1,1,0,0,0
26850,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799011021282,0,54.958090050373,1,1,0,0,0
26880,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798965889559,0,54.9581043176405,1,1,0,0,0
26910,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798923121591,0,54.9581181573575,1,1,0,0,0
26940,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798884215877,0,54.9581310729555,1,1,0,0,0
26970,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798850889895,0,54.9581424876261,1,1,0,0,0
27000,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798825099482,0,54.9581517366405,1,1,0,0,0
27030,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798809059451,0,54.9581580591453,1,1,0,0,0
27060,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798805265397,0,54.9581605894293,1,1,0,0,0
27090,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798816501128,0,54.9581583512513,1,1,0,0,0
27120,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879884524271,0,54.9581503998667,1,1,0,0,0
27150,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879888687559,0,54.9581376292859,1,1,0,0,0
27180,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798911721874,0,54.9581284284626,1,1,0,0,0
27210,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798884812484,0,54.95813504069,1,1,0,0,0
27240,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798827950674,0,54.9581535280339,1,1,0,0,0
27270,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798786185484,0,54.9581691633235,1,1,0,0,0
27300,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798767232985,0,54.9581774617096,1,1,0,0,0
27330,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798759929176,0,54.9581815490109,1,1,0,0,0
27360,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798757866696,0,54.9581837729689,1,1,0,0,0
27390,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798759542438,0,54.9581847739281,1,1,0,0,0
27420,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798764840781,0,54.9581846093742,1,1,0,0,0
27450,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798773839176,0,54.9581832371404,1,1,0,0,0
27480,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798786596692,0,54.9581806145354,1,1,0,0,0
27510,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798803123668,0,54.9581767134788,1,1,0,0,0
27540,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798823371992,0,54.9581715245235,1,1,0,0,0
27570,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798847226542,0,54.958165060038,1,1,0,0,0
27600,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798874496052,0,54.9581573575852,1,1,0,0,0
27630,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798904903246,0,54.9581484835874,1,1,0,0,0
27660,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798938074194,0,54.9581385373138,1,1,0,0,0
27690,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798973526853,0,54.9581276551972,1,1,0,0,0
27720,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799010658727,0,54.9581160155089,1,1,0,0,0
27750,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799048733621,0,54.9581038434086,1,1,0,0,0
27780,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799086867421,0,54.9580914163955,1,1,0,0,0
27810,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799124012859,0,54.9580790701806,1,1,0,0,0
27840,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799158943195,0,54.9580672050061,1,1,0,0,0
27870,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799190234782,0,54.9580562924375,1,1,0,0,0
27900,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799216248427,0,54.9580468826566,1,1,0,0,0
27930,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799235109504,0,54.9580396122801,1,1,0,0,0
27960,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799244686788,0,54.9580352127302,1,1,0,0,0
27990,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799242576311,0,54.9580345177353,1,1,0,0,0
28020,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799226367487,0,54.9580384026976,1,1,0,0,0
28050,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799197400236,0,54.9580468003323,1,1,0,0,0
28080,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799174218097,0,54.9580546590929,1,1,0,0,0
28110,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799188280631,0,54.9580516796627,1,1,0,0,0
28140,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799235026666,0,54.958036942427,1,1,0,0,0
28170,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.87992776635,0,54.9580216437941,1,1,0,0,0
28200,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799301714439,0,54.9580119868693,1,1,0,0,0
28230,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799314312275,0,54.9580063870338,1,1,0,0,0
28260,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799321863222,0,54.9580026232261,1,1,0,0,0
28290,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799326245186,0,54.9579999274302,1,1,0,0,0
28320,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799327659699,0,54.957998198681,1,1,0,0,0
28350,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799326007831,0,54.9579974784219,1,1,0,0,0
28380,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799321182613,0,54.9579978198734,1,1,0,0,0
28410,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799313112939,0,54.9579992664819,1,1,0,0,0
28440,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799301774074,0,54.9580018473623,1,1,0,0,0
28470,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879928719552,0,54.9580055743757,1,1,0,0,0
28500,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799269469322,0,54.9580104391051,1,1,0,0,0
28530,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799248759067,0,54.9580164095492,1,1,0,0,0
28560,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799225309652,0,54.9580234265177,1,1,0,0,0
28590,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799199457866,0,54.9580313996981,1,1,0,0,0
28620,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799171643814,0,54.9580402033789,1,1,0,0,0
28650,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799142423267,0,54.9580496718038,1,1,0,0,0
28680,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799112480959,0,54.9580595941358,1,1,0,0,0
28710,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799082644911,0,54.9580697090053,1,1,0,0,0
28740,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799053901821,0,54.9580796986173,1,1,0,0,0
28770,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799027413595,0,54.9580891823931,1,1,0,0,0
28800,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799004535069,0,54.9580977101147,1,1,0,0,0
28830,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798986833005,0,54.9581047545446,1,1,0,0,0
28860,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798976106399,0,54.9581097034949,1,1,0,0,0
28890,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798974405599,0,54.9581118518901,1,1,0,0,0
28920,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798983922485,0,54.9581104246211,1,1,0,0,0
28950,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799004976626,0,54.9581050959323,1,1,0,0,0
28980,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799026729584,0,54.9580986861115,1,1,0,0,0
29010,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8799023812392,0,54.9580991094968,1,1,0,0,0
29040,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798990036239,0,54.9581099901454,1,1,0,0,0
29070,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.879895196424,0,54.9581238811809,1,1,0,0,0
29100,14.88,54.96,278,278,277.82,194.81,7,35,0.01,0.01,0.88,0.5,0.5,0.5,0.5,0,0,0,0,14.8798927578155,0,54.9581340024777,1,1,0,0,0
